hhcomp,incgrp,unit,geo,TIME_PERIOD,OBS_VALUE,hhtyp,source
HHC_31,B_MD60,PC,ES,2011.0,39.4,HHC_32,MDED
HHC_31,B_MD60,PC,ES,2012.0,41.2,HHC_32,MDED
HHC_31,B_MD60,PC,ES,2013.0,38.5,HHC_32,MDED
HHC_31,B_MD60,PC,ES,2014.0,42.0,HHC_32,MDED
HHC_31,B_MD60,PC,ES,2015.0,40.3,HHC_32,MDED
HHC_31,B_MD60,PC,ES,2016.0,42.1,HHC_32,MDED
HHC_31,B_MD60,PC,ES,2017.0,42.0,HHC_32,MDED
HHC_31,B_MD60,PC,ES,2018.0,34.7,HHC_32,MDED
HHC_31,B_MD60,PC,ES,2019.0,34.8,HHC_32,MDED
HHC_31,B_MD60,PC,ES,2020.0,36.6,HHC_32,MDED
HHC_31,B_MD60,PC,ES,2021.0,38.4,HHC_32,MDED
HHC_31,B_MD60,PC,ES,2022.0,39.3,HHC_32,MDED
HHC_31,B_MD60,PC,ES,2023.0,36.6,HHC_32,MDED
HHC_31,B_MD60,PC,FI,2004.0,26.7,HHC_32,MDED
HHC_31,B_MD60,PC,FI,2005.0,20.1,HHC_32,MDED
HHC_31,B_MD60,PC,FI,2006.0,24.2,HHC_32,MDED
HHC_31,B_MD60,PC,FI,2007.0,25.0,HHC_32,MDED
HHC_31,B_MD60,PC,FI,2008.0,28.3,HHC_32,MDED
HHC_31,B_MD60,PC,FI,2009.0,30.1,HHC_32,MDED
HHC_31,B_MD60,PC,FI,2010.0,27.0,HHC_32,MDED
HHC_31,B_MD60,PC,FI,2011.0,23.8,HHC_32,MDED
HHC_31,B_MD60,PC,FI,2012.0,24.2,HHC_32,MDED
HHC_31,B_MD60,PC,FI,2013.0,23.1,HHC_32,MDED
HHC_31,B_MD60,PC,FI,2014.0,20.8,HHC_32,MDED
HHC_31,B_MD60,PC,FI,2015.0,19.2,HHC_32,MDED
HHC_31,B_MD60,PC,FI,2016.0,16.7,HHC_32,MDED
HHC_31,B_MD60,PC,FI,2017.0,20.3,HHC_32,MDED
HHC_31,B_MD60,PC,FI,2018.0,18.2,HHC_32,MDED
HHC_31,B_MD60,PC,FI,2019.0,19.6,HHC_32,MDED
HHC_31,B_MD60,PC,FI,2020.0,19.5,HHC_32,MDED
HHC_31,B_MD60,PC,FI,2021.0,19.6,HHC_32,MDED
HHC_31,B_MD60,PC,FI,2022.0,27.3,HHC_32,MDED
HHC_31,B_MD60,PC,FI,2023.0,25.0,HHC_32,MDED
HHC_31,B_MD60,PC,FR,2004.0,27.2,HHC_32,MDED
HHC_31,B_MD60,PC,FR,2005.0,27.8,HHC_32,MDED
HHC_31,B_MD60,PC,FR,2006.0,28.6,HHC_32,MDED
HHC_31,B_MD60,PC,FR,2007.0,26.0,HHC_32,MDED
HHC_31,B_MD60,PC,FR,2008.0,22.0,HHC_32,MDED
HHC_31,B_MD60,PC,FR,2009.0,23.8,HHC_32,MDED
HHC_31,B_MD60,PC,FR,2010.0,26.2,HHC_32,MDED
HHC_31,B_MD60,PC,FR,2011.0,26.9,HHC_32,MDED
HHC_31,B_MD60,PC,FR,2012.0,27.8,HHC_32,MDED
HHC_31,B_MD60,PC,FR,2013.0,25.9,HHC_32,MDED
HHC_31,B_MD60,PC,FR,2014.0,26.4,HHC_32,MDED
HHC_31,B_MD60,PC,FR,2015.0,26.1,HHC_32,MDED
HHC_31,B_MD60,PC,FR,2016.0,25.9,HHC_32,MDED
HHC_31,B_MD60,PC,FR,2017.0,26.1,HHC_32,MDED
HHC_31,B_MD60,PC,FR,2018.0,27.4,HHC_32,MDED
HHC_31,B_MD60,PC,FR,2019.0,28.9,HHC_32,MDED
HHC_31,B_MD60,PC,FR,2020.0,28.4,HHC_32,MDED
HHC_31,B_MD60,PC,FR,2022.0,30.3,HHC_32,MDED
HHC_31,B_MD60,PC,HR,2010.0,44.4,HHC_32,MDED
HHC_31,B_MD60,PC,HR,2011.0,33.7,HHC_32,MDED
HHC_31,B_MD60,PC,HR,2012.0,28.5,HHC_32,MDED
HHC_31,B_MD60,PC,HR,2013.0,31.3,HHC_32,MDED
HHC_31,B_MD60,PC,HR,2014.0,33.1,HHC_32,MDED
HHC_31,B_MD60,PC,HR,2015.0,27.8,HHC_32,MDED
HHC_31,B_MD60,PC,HR,2016.0,29.6,HHC_32,MDED
HHC_31,B_MD60,PC,HR,2017.0,29.7,HHC_32,MDED
HHC_31,B_MD60,PC,HR,2018.0,30.4,HHC_32,MDED
HHC_31,B_MD60,PC,HR,2019.0,29.0,HHC_32,MDED
HHC_31,B_MD60,PC,HR,2020.0,25.8,HHC_32,MDED
HHC_31,B_MD60,PC,HR,2021.0,29.0,HHC_32,MDED
HHC_31,B_MD60,PC,HR,2022.0,22.9,HHC_32,MDED
HHC_31,B_MD60,PC,HR,2023.0,22.0,HHC_32,MDED
HHC_31,B_MD60,PC,HU,2005.0,34.7,HHC_32,MDED
HHC_31,B_MD60,PC,HU,2006.0,34.4,HHC_32,MDED
HHC_31,B_MD60,PC,HU,2007.0,32.3,HHC_32,MDED
HHC_31,B_MD60,PC,HU,2008.0,31.5,HHC_32,MDED
HHC_31,B_MD60,PC,HU,2009.0,29.3,HHC_32,MDED
HHC_31,B_MD60,PC,HU,2010.0,28.0,HHC_32,MDED
HHC_31,B_MD60,PC,HU,2011.0,30.0,HHC_32,MDED
HHC_31,B_MD60,PC,HU,2012.0,26.5,HHC_32,MDED
HHC_31,B_MD60,PC,HU,2013.0,27.2,HHC_32,MDED
HHC_31,B_MD60,PC,HU,2014.0,27.8,HHC_32,MDED
HHC_31,B_MD60,PC,HU,2015.0,26.9,HHC_32,MDED
HHC_31,B_MD60,PC,HU,2016.0,25.6,HHC_32,MDED
HHC_31,B_MD60,PC,HU,2017.0,32.5,HHC_32,MDED
HHC_31,B_MD60,PC,HU,2018.0,32.4,HHC_32,MDED
HHC_31,B_MD60,PC,HU,2019.0,17.3,HHC_32,MDED
HHC_31,B_MD60,PC,HU,2020.0,29.0,HHC_32,MDED
HHC_31,B_MD60,PC,HU,2021.0,19.5,HHC_32,MDED
HHC_31,B_MD60,PC,HU,2022.0,23.2,HHC_32,MDED
HHC_31,B_MD60,PC,HU,2023.0,44.9,HHC_32,MDED
HHC_31,B_MD60,PC,IE,2003.0,23.0,HHC_32,MDED
HHC_31,B_MD60,PC,IE,2004.0,14.0,HHC_32,MDED
HHC_31,B_MD60,PC,IE,2005.0,16.9,HHC_32,MDED
HHC_31,B_MD60,PC,IE,2006.0,15.6,HHC_32,MDED
HHC_31,B_MD60,PC,IE,2007.0,20.8,HHC_32,MDED
HHC_31,B_MD60,PC,IE,2008.0,21.7,HHC_32,MDED
HHC_31,B_MD60,PC,IE,2009.0,25.3,HHC_32,MDED
HHC_31,B_MD60,PC,IE,2010.0,21.9,HHC_32,MDED
HHC_31,B_MD60,PC,IE,2011.0,20.6,HHC_32,MDED
HHC_31,B_MD60,PC,IE,2012.0,27.9,HHC_32,MDED
HHC_31,B_MD60,PC,IE,2013.0,20.1,HHC_32,MDED
HHC_31,B_MD60,PC,IE,2014.0,29.0,HHC_32,MDED
HHC_31,B_MD60,PC,IE,2015.0,22.6,HHC_32,MDED
HHC_31,B_MD60,PC,IE,2016.0,24.8,HHC_32,MDED
HHC_31,B_MD60,PC,IE,2017.0,27.3,HHC_32,MDED
HHC_31,B_MD60,PC,IE,2018.0,21.5,HHC_32,MDED
HHC_31,B_MD60,PC,IE,2019.0,21.9,HHC_32,MDED
HHC_31,B_MD60,PC,IE,2020.0,24.3,HHC_32,MDED
HHC_31,B_MD60,PC,IE,2021.0,17.2,HHC_32,MDED
HHC_31,B_MD60,PC,IE,2022.0,24.7,HHC_32,MDED
HHC_31,B_MD60,PC,IS,2004.0,41.5,HHC_32,MDED
HHC_31,B_MD60,PC,IS,2005.0,44.1,HHC_32,MDED
HHC_31,B_MD60,PC,IS,2006.0,50.6,HHC_32,MDED
HHC_31,B_MD60,PC,IS,2007.0,44.9,HHC_32,MDED
HHC_31,B_MD60,PC,IS,2008.0,40.8,HHC_32,MDED
HHC_31,B_MD60,PC,IS,2009.0,42.3,HHC_32,MDED
HHC_31,B_MD60,PC,IS,2010.0,37.1,HHC_32,MDED
HHC_31,B_MD60,PC,IS,2011.0,39.1,HHC_32,MDED
HHC_31,B_MD60,PC,IS,2012.0,42.3,HHC_32,MDED
HHC_31,B_MD60,PC,IS,2013.0,34.5,HHC_32,MDED
HHC_31,B_MD60,PC,IS,2014.0,39.1,HHC_32,MDED
HHC_31,B_MD60,PC,IS,2015.0,31.2,HHC_32,MDED
HHC_31,B_MD60,PC,IS,2016.0,31.4,HHC_32,MDED
HHC_31,B_MD60,PC,IS,2017.0,40.7,HHC_32,MDED
HHC_31,B_MD60,PC,IS,2018.0,31.4,HHC_32,MDED
HHC_31,B_MD60,PC,IS,2019.0,31.5,HHC_32,MDED
HHC_31,B_MD60,PC,IT,2004.0,34.5,HHC_32,MDED
HHC_31,B_MD60,PC,IT,2005.0,33.1,HHC_32,MDED
HHC_31,B_MD60,PC,IT,2006.0,34.1,HHC_32,MDED
HHC_31,B_MD60,PC,IT,2007.0,27.2,HHC_32,MDED
HHC_31,B_MD60,PC,IT,2008.0,31.1,HHC_32,MDED
HHC_31,B_MD60,PC,IT,2009.0,27.2,HHC_32,MDED
HHC_31,B_MD60,PC,IT,2010.0,33.6,HHC_32,MDED
HHC_31,B_MD60,PC,IT,2011.0,32.2,HHC_32,MDED
HHC_31,B_MD60,PC,IT,2012.0,35.5,HHC_32,MDED
HHC_31,B_MD60,PC,IT,2013.0,30.1,HHC_32,MDED
HHC_31,B_MD60,PC,IT,2014.0,29.4,HHC_32,MDED
HHC_31,B_MD60,PC,IT,2015.0,36.5,HHC_32,MDED
HHC_31,B_MD60,PC,IT,2016.0,29.9,HHC_32,MDED
HHC_31,B_MD60,PC,IT,2017.0,34.9,HHC_32,MDED
HHC_31,B_MD60,PC,IT,2018.0,34.7,HHC_32,MDED
HHC_31,B_MD60,PC,IT,2019.0,27.7,HHC_32,MDED
HHC_31,B_MD60,PC,IT,2020.0,31.3,HHC_32,MDED
HHC_31,B_MD60,PC,IT,2021.0,27.5,HHC_32,MDED
HHC_31,B_MD60,PC,IT,2022.0,20.7,HHC_32,MDED
HHC_31,B_MD60,PC,LT,2005.0,26.6,HHC_32,MDED
HHC_31,B_MD60,PC,LT,2006.0,23.0,HHC_32,MDED
HHC_31,B_MD60,PC,LT,2007.0,19.9,HHC_32,MDED
HHC_31,B_MD60,PC,LT,2008.0,24.1,HHC_32,MDED
HHC_31,B_MD60,PC,LT,2009.0,30.2,HHC_32,MDED
HHC_31,B_MD60,PC,LT,2010.0,37.9,HHC_32,MDED
HHC_31,B_MD60,PC,LT,2011.0,30.1,HHC_32,MDED
HHC_31,B_MD60,PC,LT,2012.0,29.4,HHC_32,MDED
HHC_31,B_MD60,PC,LT,2013.0,23.3,HHC_32,MDED
HHC_31,B_MD60,PC,LT,2014.0,20.3,HHC_32,MDED
HHC_31,B_MD60,PC,LT,2015.0,31.3,HHC_32,MDED
HHC_31,B_MD60,PC,LT,2016.0,25.8,HHC_32,MDED
HHC_31,B_MD60,PC,LT,2017.0,23.1,HHC_32,MDED
HHC_31,B_MD60,PC,LT,2018.0,23.2,HHC_32,MDED
HHC_31,B_MD60,PC,LT,2019.0,16.4,HHC_32,MDED
HHC_31,B_MD60,PC,LT,2020.0,16.9,HHC_32,MDED
HHC_31,B_MD60,PC,LT,2021.0,11.4,HHC_32,MDED
HHC_31,B_MD60,PC,LT,2022.0,13.0,HHC_32,MDED
HHC_31,B_MD60,PC,LU,2003.0,20.1,HHC_32,MDED
HHC_31,B_MD60,PC,LU,2004.0,33.0,HHC_32,MDED
HHC_31,B_MD60,PC,LU,2005.0,22.0,HHC_32,MDED
HHC_31,B_MD60,PC,LU,2006.0,20.7,HHC_32,MDED
HHC_31,B_MD60,PC,LU,2007.0,25.6,HHC_32,MDED
HHC_31,B_MD60,PC,LU,2008.0,24.4,HHC_32,MDED
HHC_31,B_MD60,PC,LU,2009.0,21.9,HHC_32,MDED
HHC_31,B_MD60,PC,LU,2010.0,21.6,HHC_32,MDED
HHC_31,B_MD60,PC,LU,2011.0,19.8,HHC_32,MDED
HHC_31,B_MD60,PC,LU,2012.0,23.6,HHC_32,MDED
HHC_31,B_MD60,PC,LU,2013.0,20.4,HHC_32,MDED
HHC_31,B_MD60,PC,LU,2014.0,18.2,HHC_32,MDED
HHC_31,B_MD60,PC,LU,2015.0,18.2,HHC_32,MDED
HHC_31,B_MD60,PC,LU,2016.0,19.1,HHC_32,MDED
HHC_31,B_MD60,PC,LU,2017.0,21.2,HHC_32,MDED
HHC_31,B_MD60,PC,LU,2018.0,28.1,HHC_32,MDED
HHC_31,B_MD60,PC,LU,2019.0,28.9,HHC_32,MDED
HHC_31,B_MD60,PC,LU,2020.0,24.9,HHC_32,MDED
HHC_31,B_MD60,PC,LU,2021.0,14.4,HHC_32,MDED
HHC_31,B_MD60,PC,LU,2022.0,28.7,HHC_32,MDED
HHC_31,B_MD60,PC,LV,2005.0,25.3,HHC_32,MDED
HHC_31,B_MD60,PC,LV,2006.0,25.9,HHC_32,MDED
HHC_31,B_MD60,PC,LV,2007.0,26.1,HHC_32,MDED
HHC_31,B_MD60,PC,LV,2008.0,20.0,HHC_32,MDED
HHC_31,B_MD60,PC,LV,2009.0,21.1,HHC_32,MDED
HHC_31,B_MD60,PC,LV,2010.0,22.9,HHC_32,MDED
HHC_31,B_MD60,PC,LV,2011.0,27.3,HHC_32,MDED
HHC_31,B_MD60,PC,LV,2012.0,26.3,HHC_32,MDED
HHC_31,B_MD60,PC,LV,2013.0,23.4,HHC_32,MDED
HHC_31,B_MD60,PC,LV,2014.0,28.5,HHC_32,MDED
HHC_31,B_MD60,PC,LV,2015.0,20.8,HHC_32,MDED
HHC_31,B_MD60,PC,LV,2016.0,19.5,HHC_32,MDED
HHC_31,B_MD60,PC,LV,2017.0,21.6,HHC_32,MDED
HHC_31,B_MD60,PC,LV,2018.0,21.5,HHC_32,MDED
HHC_31,B_MD60,PC,LV,2019.0,18.8,HHC_32,MDED
HHC_31,B_MD60,PC,LV,2020.0,19.5,HHC_32,MDED
HHC_31,B_MD60,PC,LV,2021.0,18.8,HHC_32,MDED
HHC_31,B_MD60,PC,LV,2022.0,13.7,HHC_32,MDED
HHC_31,B_MD60,PC,LV,2023.0,21.1,HHC_32,MDED
HHC_31,B_MD60,PC,ME,2013.0,35.7,HHC_32,MDED
HHC_31,B_MD60,PC,ME,2014.0,43.1,HHC_32,MDED
HHC_31,B_MD60,PC,ME,2015.0,40.1,HHC_32,MDED
HHC_31,B_MD60,PC,ME,2016.0,38.1,HHC_32,MDED
HHC_31,B_MD60,PC,ME,2017.0,38.8,HHC_32,MDED
HHC_31,B_MD60,PC,ME,2018.0,39.6,HHC_32,MDED
HHC_31,B_MD60,PC,ME,2019.0,35.7,HHC_32,MDED
HHC_31,B_MD60,PC,ME,2020.0,32.1,HHC_32,MDED
HHC_31,B_MD60,PC,ME,2021.0,29.4,HHC_32,MDED
HHC_31,B_MD60,PC,ME,2022.0,29.5,HHC_32,MDED
HHC_31,B_MD60,PC,MK,2010.0,61.9,HHC_32,MDED
HHC_31,B_MD60,PC,MK,2011.0,54.3,HHC_32,MDED
HHC_31,B_MD60,PC,MK,2012.0,58.3,HHC_32,MDED
HHC_31,B_MD60,PC,MK,2013.0,50.9,HHC_32,MDED
HHC_31,B_MD60,PC,MK,2014.0,56.6,HHC_32,MDED
HHC_31,B_MD60,PC,MK,2015.0,42.9,HHC_32,MDED
HHC_31,B_MD60,PC,MK,2016.0,49.6,HHC_32,MDED
HHC_31,B_MD60,PC,MK,2017.0,44.1,HHC_32,MDED
HHC_31,B_MD60,PC,MK,2018.0,41.4,HHC_32,MDED
HHC_31,B_MD60,PC,MK,2019.0,43.7,HHC_32,MDED
HHC_31,B_MD60,PC,MK,2020.0,33.0,HHC_32,MDED
HHC_31,B_MD60,PC,MT,2005.0,10.0,HHC_32,MDED
HHC_31,B_MD60,PC,MT,2006.0,13.4,HHC_32,MDED
HHC_31,B_MD60,PC,MT,2007.0,12.5,HHC_32,MDED
HHC_31,B_MD60,PC,MT,2008.0,14.9,HHC_32,MDED
HHC_31,B_MD60,PC,MT,2009.0,16.0,HHC_32,MDED
HHC_31,B_MD60,PC,MT,2010.0,15.5,HHC_32,MDED
HHC_31,B_MD60,PC,MT,2011.0,15.8,HHC_32,MDED
HHC_31,B_MD60,PC,MT,2012.0,16.0,HHC_32,MDED
HHC_31,B_MD60,PC,MT,2013.0,17.2,HHC_32,MDED
HHC_31,B_MD60,PC,MT,2014.0,12.7,HHC_32,MDED
HHC_31,B_MD60,PC,MT,2015.0,10.2,HHC_32,MDED
HHC_31,B_MD60,PC,MT,2016.0,11.4,HHC_32,MDED
HHC_31,B_MD60,PC,MT,2017.0,13.6,HHC_32,MDED
HHC_31,B_MD60,PC,MT,2018.0,14.0,HHC_32,MDED
HHC_31,B_MD60,PC,MT,2019.0,19.2,HHC_32,MDED
HHC_31,B_MD60,PC,MT,2020.0,28.5,HHC_32,MDED
HHC_31,B_MD60,PC,MT,2021.0,31.6,HHC_32,MDED
HHC_31,B_MD60,PC,MT,2022.0,26.0,HHC_32,MDED
HHC_31,B_MD60,PC,NL,2005.0,49.7,HHC_32,MDED
HHC_31,B_MD60,PC,NL,2006.0,45.4,HHC_32,MDED
HHC_31,B_MD60,PC,NL,2007.0,41.3,HHC_32,MDED
HHC_31,B_MD60,PC,NL,2008.0,37.3,HHC_32,MDED
HHC_31,B_MD60,PC,NL,2009.0,36.5,HHC_32,MDED
HHC_31,B_MD60,PC,NL,2010.0,36.2,HHC_32,MDED
HHC_31,B_MD60,PC,NL,2011.0,36.4,HHC_32,MDED
HHC_31,B_MD60,PC,NL,2012.0,36.6,HHC_32,MDED
HHC_31,B_MD60,PC,NL,2013.0,45.1,HHC_32,MDED
HHC_31,B_MD60,PC,NL,2014.0,34.1,HHC_32,MDED
HHC_31,B_MD60,PC,NL,2015.0,39.4,HHC_32,MDED
HHC_31,B_MD60,PC,NL,2016.0,28.0,HHC_32,MDED
HHC_31,B_MD60,PC,NL,2017.0,30.2,HHC_32,MDED
HHC_31,B_MD60,PC,NL,2018.0,32.9,HHC_32,MDED
HHC_31,B_MD60,PC,NL,2019.0,27.2,HHC_32,MDED
HHC_31,B_MD60,PC,NL,2020.0,27.3,HHC_32,MDED
HHC_31,B_MD60,PC,NL,2021.0,27.5,HHC_32,MDED
HHC_31,B_MD60,PC,NL,2022.0,30.2,HHC_32,MDED
HHC_31,B_MD60,PC,NO,2004.0,21.7,HHC_32,MDED
HHC_31,B_MD60,PC,NO,2005.0,18.0,HHC_32,MDED
HHC_31,B_MD60,PC,NO,2006.0,25.5,HHC_32,MDED
HHC_31,B_MD60,PC,NO,2007.0,23.3,HHC_32,MDED
HHC_31,B_MD60,PC,NO,2008.0,29.5,HHC_32,MDED
HHC_31,B_MD60,PC,NO,2009.0,28.1,HHC_32,MDED
HHC_31,B_MD60,PC,NO,2010.0,28.3,HHC_32,MDED
HHC_31,B_MD60,PC,NO,2011.0,35.4,HHC_32,MDED
HHC_31,B_MD60,PC,NO,2012.0,28.6,HHC_32,MDED
HHC_31,B_MD60,PC,NO,2013.0,26.2,HHC_32,MDED
HHC_31,B_MD60,PC,NO,2014.0,22.8,HHC_32,MDED
HHC_31,B_MD60,PC,NO,2015.0,23.2,HHC_32,MDED
HHC_31,B_MD60,PC,NO,2016.0,21.8,HHC_32,MDED
HHC_31,B_MD60,PC,NO,2017.0,30.0,HHC_32,MDED
HHC_31,B_MD60,PC,NO,2018.0,28.7,HHC_32,MDED
HHC_31,B_MD60,PC,NO,2019.0,27.4,HHC_32,MDED
HHC_31,B_MD60,PC,NO,2020.0,29.5,HHC_32,MDED
HHC_31,B_MD60,PC,NO,2021.0,27.9,HHC_32,MDED
HHC_31,B_MD60,PC,NO,2022.0,29.7,HHC_32,MDED
HHC_31,B_MD60,PC,PL,2005.0,41.7,HHC_32,MDED
HHC_31,B_MD60,PC,PL,2006.0,35.8,HHC_32,MDED
HHC_31,B_MD60,PC,PL,2007.0,33.4,HHC_32,MDED
HHC_31,B_MD60,PC,PL,2008.0,34.7,HHC_32,MDED
HHC_31,B_MD60,PC,PL,2009.0,28.8,HHC_32,MDED
HHC_31,B_MD60,PC,PL,2010.0,34.9,HHC_32,MDED
HHC_31,B_MD60,PC,PL,2011.0,36.5,HHC_32,MDED
HHC_31,B_MD60,PC,PL,2012.0,31.8,HHC_32,MDED
HHC_31,B_MD60,PC,PL,2013.0,33.7,HHC_32,MDED
HHC_31,B_MD60,PC,PL,2014.0,39.0,HHC_32,MDED
HHC_31,B_MD60,PC,PL,2015.0,35.7,HHC_32,MDED
HHC_31,B_MD60,PC,PL,2016.0,36.2,HHC_32,MDED
HHC_31,B_MD60,PC,PL,2017.0,32.7,HHC_32,MDED
HHC_31,B_MD60,PC,PL,2018.0,25.9,HHC_32,MDED
HHC_31,B_MD60,PC,PL,2019.0,26.2,HHC_32,MDED
HHC_31,B_MD60,PC,PL,2020.0,25.3,HHC_32,MDED
HHC_31,B_MD60,PC,PL,2021.0,28.9,HHC_32,MDED
HHC_31,B_MD60,PC,PL,2022.0,29.7,HHC_32,MDED
HHC_31,B_MD60,PC,PT,2004.0,21.8,HHC_32,MDED
HHC_31,B_MD60,PC,PT,2005.0,32.6,HHC_32,MDED
HHC_31,B_MD60,PC,PT,2006.0,18.8,HHC_32,MDED
HHC_31,B_MD60,PC,PT,2007.0,31.4,HHC_32,MDED
HHC_31,B_MD60,PC,PT,2008.0,29.6,HHC_32,MDED
HHC_31,B_MD60,PC,PT,2009.0,33.6,HHC_32,MDED
HHC_31,B_MD60,PC,PT,2010.0,28.4,HHC_32,MDED
HHC_31,B_MD60,PC,PT,2011.0,27.4,HHC_32,MDED
HHC_31,B_MD60,PC,PT,2012.0,35.3,HHC_32,MDED
HHC_31,B_MD60,PC,PT,2013.0,47.9,HHC_32,MDED
HHC_31,B_MD60,PC,PT,2014.0,41.8,HHC_32,MDED
HHC_31,B_MD60,PC,PT,2015.0,39.3,HHC_32,MDED
HHC_31,B_MD60,PC,PT,2016.0,33.8,HHC_32,MDED
HHC_31,B_MD60,PC,PT,2017.0,28.8,HHC_32,MDED
HHC_31,B_MD60,PC,PT,2018.0,30.8,HHC_32,MDED
HHC_31,B_MD60,PC,PT,2019.0,25.1,HHC_32,MDED
HHC_31,B_MD60,PC,PT,2020.0,27.0,HHC_32,MDED
HHC_31,B_MD60,PC,PT,2021.0,35.1,HHC_32,MDED
HHC_31,B_MD60,PC,PT,2022.0,34.8,HHC_32,MDED
HHC_31,B_MD60,PC,RO,2007.0,40.7,HHC_32,MDED
HHC_31,B_MD60,PC,RO,2008.0,38.6,HHC_32,MDED
HHC_31,B_MD60,PC,RO,2009.0,34.1,HHC_32,MDED
HHC_31,B_MD60,PC,RO,2010.0,28.0,HHC_32,MDED
HHC_31,B_MD60,PC,RO,2011.0,16.6,HHC_32,MDED
HHC_31,B_MD60,PC,RO,2012.0,32.7,HHC_32,MDED
HHC_31,B_MD60,PC,RO,2013.0,32.5,HHC_32,MDED
HHC_31,B_MD60,PC,RO,2014.0,36.1,HHC_32,MDED
HHC_31,B_MD60,PC,RO,2015.0,36.8,HHC_32,MDED
HHC_31,B_MD60,PC,RO,2016.0,37.3,HHC_32,MDED
HHC_31,B_MD60,PC,RO,2017.0,29.2,HHC_32,MDED
HHC_31,B_MD60,PC,RO,2018.0,31.2,HHC_32,MDED
HHC_31,B_MD60,PC,RO,2019.0,27.0,HHC_32,MDED
HHC_31,B_MD60,PC,RO,2020.0,22.8,HHC_32,MDED
HHC_31,B_MD60,PC,RO,2021.0,17.0,HHC_32,MDED
HHC_31,B_MD60,PC,RO,2022.0,20.5,HHC_32,MDED
HHC_31,B_MD60,PC,RO,2023.0,21.8,HHC_32,MDED
HHC_31,B_MD60,PC,RS,2013.0,52.5,HHC_32,MDED
HHC_31,B_MD60,PC,RS,2014.0,59.8,HHC_32,MDED
HHC_31,B_MD60,PC,RS,2015.0,63.6,HHC_32,MDED
HHC_31,B_MD60,PC,RS,2016.0,59.7,HHC_32,MDED
HHC_31,B_MD60,PC,RS,2017.0,63.6,HHC_32,MDED
HHC_31,B_MD60,PC,RS,2018.0,60.9,HHC_32,MDED
HHC_31,B_MD60,PC,RS,2019.0,41.5,HHC_32,MDED
HHC_31,B_MD60,PC,RS,2020.0,43.0,HHC_32,MDED
HHC_31,B_MD60,PC,RS,2021.0,39.2,HHC_32,MDED
HHC_31,B_MD60,PC,RS,2022.0,29.1,HHC_32,MDED
HHC_31,B_MD60,PC,SE,2004.0,35.7,HHC_32,MDED
HHC_31,B_MD60,PC,SE,2005.0,32.8,HHC_32,MDED
HHC_31,B_MD60,PC,SE,2006.0,36.3,HHC_32,MDED
HHC_31,B_MD60,PC,SE,2007.0,33.7,HHC_32,MDED
HHC_31,B_MD60,PC,SE,2008.0,29.2,HHC_32,MDED
HHC_31,B_MD60,PC,SE,2009.0,32.5,HHC_32,MDED
HHC_31,B_MD60,PC,SE,2010.0,26.8,HHC_32,MDED
HHC_31,B_MD60,PC,SE,2011.0,32.4,HHC_32,MDED
HHC_31,B_MD60,PC,SE,2012.0,34.6,HHC_32,MDED
HHC_31,B_MD60,PC,SE,2013.0,28.4,HHC_32,MDED
HHC_31,B_MD60,PC,SE,2014.0,29.8,HHC_32,MDED
HHC_31,B_MD60,PC,SE,2015.0,34.0,HHC_32,MDED
HHC_31,B_MD60,PC,SE,2016.0,35.7,HHC_32,MDED
HHC_31,B_MD60,PC,SE,2017.0,29.2,HHC_32,MDED
HHC_31,B_MD60,PC,SE,2018.0,27.4,HHC_32,MDED
HHC_31,B_MD60,PC,SE,2019.0,32.9,HHC_32,MDED
HHC_31,B_MD60,PC,SE,2020.0,30.6,HHC_32,MDED
HHC_31,B_MD60,PC,SE,2021.0,32.9,HHC_32,MDED
HHC_31,B_MD60,PC,SE,2022.0,32.7,HHC_32,MDED
HHC_31,B_MD60,PC,SE,2023.0,33.0,HHC_32,MDED
HHC_31,B_MD60,PC,SI,2005.0,21.7,HHC_32,MDED
HHC_31,B_MD60,PC,SI,2006.0,22.4,HHC_32,MDED
HHC_31,B_MD60,PC,SI,2007.0,24.7,HHC_32,MDED
HHC_31,B_MD60,PC,SI,2008.0,20.2,HHC_32,MDED
HHC_31,B_MD60,PC,SI,2009.0,22.8,HHC_32,MDED
HHC_31,B_MD60,PC,SI,2010.0,24.4,HHC_32,MDED
HHC_31,B_MD60,PC,SI,2011.0,26.2,HHC_32,MDED
HHC_31,B_MD60,PC,SI,2012.0,28.7,HHC_32,MDED
HHC_31,B_MD60,PC,SI,2013.0,32.2,HHC_32,MDED
HHC_31,B_MD60,PC,SI,2014.0,28.3,HHC_32,MDED
HHC_31,B_MD60,PC,SI,2015.0,30.5,HHC_32,MDED
HHC_31,B_MD60,PC,SI,2016.0,22.7,HHC_32,MDED
HHC_31,B_MD60,PC,SI,2017.0,24.4,HHC_32,MDED
HHC_31,B_MD60,PC,SI,2018.0,24.7,HHC_32,MDED
HHC_31,B_MD60,PC,SI,2019.0,25.3,HHC_32,MDED
HHC_31,B_MD60,PC,SI,2020.0,24.0,HHC_32,MDED
HHC_31,B_MD60,PC,SI,2021.0,26.0,HHC_32,MDED
HHC_31,B_MD60,PC,SI,2022.0,26.4,HHC_32,MDED
HHC_31,B_MD60,PC,SI,2023.0,26.1,HHC_32,MDED
HHC_31,B_MD60,PC,SK,2005.0,43.7,,MDED
HHC_31,B_MD60,PC,SK,2006.0,45.4,,MDED
